2011-04-29,-0.120000,-1.0736,0.0002,0.0117,-0.5815,-0.0783,-0.0008,0.0009,-0.0003,-0.1699
2011-05-31,-2.853424,-0.4405,-0.0015,0.3053,-0.4922,-0.0257,-0.0020,0.0178,-0.0066,-2.9312
2011-06-30,0.484386,0.0338,0.0000,0.1946,0.0740,0.0012,-0.0005,0.0071,-0.0012,-1.0283
2011-07-29,1.158974,0.2216,0.0039,0.2785,0.4626,0.0052,0.0034,0.0065,0.0037,-0.6147
2011-08-31,0.574771,0.4889,0.0033,0.0817,2.1197,0.0261,0.0027,0.0044,0.0095,-0.1106
2011-09-30,-1.794666,-1.6307,0.0002,0.1982,-0.8832,-0.0229,-0.0003,0.0028,-0.0051,-1.5380
2011-10-31,-0.840762,-0.3923,-0.0008,0.0366,-0.3874,-0.0223,-0.0012,0.0021,-0.0014,-0.2960
2011-11-30,-0.602717,-0.4124,0.0010,0.1909,-0.5105,-0.0114,0.0005,0.0053,-0.0029,-1.2082
2011-12-30,-2.271326,-1.4878,-0.0009,0.2106,-0.8642,-0.0288,-0.0014,0.0041,0.0024,-2.1406
2012-01-31,-1.092437,-0.3206,-0.0098,0.2542,-0.3064,-0.0123,-0.0071,0.0097,0.0297,-1.6826
2012-03-30,-0.083273,-0.1563,0.0065,0.3344,-0.2055,-0.0044,0.0061,0.0094,0.0135,-1.4982
2012-04-27,-0.644826,-0.3950,-0.0077,0.3879,-0.4248,-0.0048,-0.0081,0.0047,-0.0082,-0.8511
2012-05-31,-0.654206,-0.0406,0.0014,0.1935,-0.0738,-0.0015,0.0008,0.0073,-0.0052,-0.9730
2012-06-29,0.825755,-0.1188,0.0081,0.5485,-0.1702,-0.0032,0.0078,0.0148,0.0107,-1.8369
2012-07-31,-0.218932,-0.4832,0.0026,0.3879,-0.5062,-0.0065,0.0022,0.0052,0.0031,-1.2790
2012-08-31,-0.689583,-0.5976,0.0001,0.1834,-0.5724,-0.0191,-0.0004,0.0059,0.0043,-1.3697
2012-09-28,-0.136254,0.0035,-0.0015,0.2130,0.0052,0.0002,-0.0019,0.0101,-0.0012,-1.3115
2012-10-31,-0.052737,-0.3170,0.0000,0.2816,-0.3060,-0.0069,-0.0004,0.0061,0.0001,-1.0339
2012-11-30,-2.680456,-1.3439,-0.0044,0.1480,-0.8406,-0.0526,-0.0049,0.0058,-0.0150,-2.8445
2012-12-31,6.009410,0.9401,-0.0018,0.5383,51.9909,0.0325,-0.0020,0.0186,-0.0665,-0.5374
2013-02-28,1.481339,0.0215,0.0154,0.4225,0.0320,0.0010,0.0084,0.0191,0.0151,-1.7508
2013-03-29,2.957346,0.5801,0.0081,0.1892,3.3804,0.0230,0.0077,0.0075,0.0075,-0.1287
2013-04-26,0.340199,0.0668,0.0014,0.0543,0.0963,0.0111,0.0009,0.0090,-0.0026,-1.1876
2013-05-31,3.950028,1.2103,0.0041,0.2496,7.8942,0.0268,0.0037,0.0055,0.0174,-0.7760
2013-06-28,-5.312859,-1.0944,0.0370,1.1892,-0.7882,-0.0117,0.0371,0.0127,0.0288,-5.1873
2013-07-31,1.126863,1.0878,0.0085,0.2333,10.9422,0.0367,0.0081,0.0079,0.0157,-0.0995
2013-08-30,1.455787,-0.0228,0.0056,-0.7407,-0.0373,0.0005,0.0046,0.0162,-0.0119,-1.3966
2013-09-30,2.457368,0.6844,0.0109,-0.2251,3.1613,-0.0373,0.0102,0.0123,0.0165,-0.4729
2013-10-31,-1.153649,-0.2764,-0.0017,0.4176,-0.3161,-0.0083,-0.0021,0.0126,0.0038,-2.1156
2013-11-29,1.288147,0.2870,0.0036,1.1755,0.5272,0.0082,0.0037,0.0335,0.1366,-3.5295
2013-12-31,2.292644,-0.3426,-0.0011,0.1642,-0.4418,-0.0244,-0.0016,0.0117,-0.0024,-2.6033
2014-01-30,2.604708,0.4252,0.0068,0.2761,1.0698,0.0159,0.0064,0.0103,0.0114,-0.9440
2014-02-28,-3.199666,-0.3174,-0.0041,0.6226,-0.3857,-0.0102,-0.0043,0.0199,-0.0026,-4.2001
2014-03-31,-5.073375,-0.7041,-0.0071,-0.3991,-0.6614,0.0160,-0.0079,0.0091,-0.0129,-2.3633
2014-04-30,-0.945230,-0.1190,-0.0037,0.7114,-0.1593,-0.0042,-0.0039,0.0249,0.0019,-3.8339
2014-05-30,1.596504,0.3356,0.0040,0.3414,0.9904,0.0099,0.0036,0.0100,0.0181,-1.1237
2014-06-30,2.937013,0.4728,0.0057,0.4633,1.2773,0.0103,0.0053,0.0100,-0.0013,-0.6848
2014-07-31,-0.025782,-0.0470,-0.0034,0.2696,-0.0732,-0.0023,-0.0038,0.0135,0.0009,-1.6572
2014-08-29,5.020201,0.5629,0.0058,0.8908,1.6295,0.0068,0.0057,0.0107,0.0079,-0.6829
2014-09-30,2.877815,0.6472,0.0036,0.4986,5.0474,0.0165,0.0034,0.0127,0.0029,-0.2692
2014-10-31,0.655867,0.0410,-0.0026,0.7360,0.0636,0.0014,-0.0028,0.0260,0.0107,-3.5506
2014-11-28,9.440954,0.4008,-0.0072,0.8246,2.3384,0.0189,-0.0073,0.0389,-0.0006,-1.8841
2014-12-31,12.000951,0.2356,0.0052,0.1602,0.5351,0.0802,0.0048,0.0546,0.0875,-7.5338
2015-01-30,6.223401,1.0045,0.0224,0.5482,5.2820,0.0328,0.0222,0.0179,0.0312,-0.6266
2015-02-27,2.375824,0.5077,0.0052,0.2226,1.7263,0.0311,0.0048,0.0136,-0.0044,-0.7467
2015-04-30,14.452175,0.5672,-0.0509,1.7847,1.6841,0.0112,-0.0505,0.0354,-0.2082,-4.4196
2015-05-29,8.583181,0.5197,0.0168,0.6648,1.8794,0.0293,0.0166,0.0375,0.0356,-1.9522
2015-06-30,-1.876505,-0.0494,0.0190,0.8204,-0.0756,-0.0049,0.0189,0.0809,0.0196,-13.5088
2015-07-31,-7.399518,0.2764,0.0074,0.0819,0.7674,0.0811,0.0070,0.0240,0.0280,-1.2549
2015-08-31,-4.159248,-0.2538,0.0054,0.3993,-0.3095,-0.0205,0.0052,0.0323,0.0112,-6.4359
2015-09-30,-4.128180,-0.3973,-0.0097,0.0961,-0.4529,-0.1132,-0.0100,0.0274,-0.0057,-2.7947
2015-10-30,4.871091,0.4595,-0.0059,0.7247,1.6086,0.0160,-0.0060,0.0253,-0.0101,-1.5661
2015-11-30,-0.481582,-0.0425,-0.0014,0.4184,-0.0581,-0.0025,-0.0016,0.0246,0.0073,-3.5022
2015-12-31,10.409266,1.1059,0.0114,0.9746,9.7682,0.0304,0.0114,0.0268,0.0084,-2.0506
2016-01-29,-26.689806,-1.5672,-0.0097,1.0620,-0.8753,-0.0685,-0.0097,0.0464,-0.0145,-25.1550
2016-02-29,-5.711935,-0.5378,-0.0001,-0.0217,-0.4658,0.0182,-0.0004,0.0007,0.0003,-0.1183
2016-03-31,2.436896,0.5660,0.0011,0.2429,1.7308,0.0236,0.0009,0.0101,0.0028,-0.6318
2016-04-29,0.985641,0.1343,0.0053,0.6036,0.2379,0.0033,0.0052,0.0147,0.0084,-1.6127
2016-05-31,-0.338717,-1.6886,-0.0070,-0.1284,-0.8898,0.0494,-0.0073,0.0038,-0.0093,-2.3919
2016-06-30,2.894883,0.1335,-0.0038,-0.4092,0.2282,-0.0018,-0.0042,0.0057,0.0796,-1.1572
2016-07-29,2.969406,0.5311,0.0033,0.2783,1.7742,0.0148,0.0031,0.0078,0.0050,-0.4812
2016-08-31,0.023191,0.4079,0.0004,0.0569,0.7601,0.0093,0.0001,0.0013,0.0008,-0.4461
2016-09-30,-0.865223,-0.5661,-0.0011,0.2586,-0.5643,-0.0101,-0.0013,0.0046,-0.0010,-1.1808
2016-10-31,0.005828,0.1039,-0.0102,0.8467,0.2251,0.0009,-0.0046,0.0074,0.0032,-0.7526
