2015-08-31,-6.005709,-0.2357,0.0060,0.4011,-0.2919,-0.0190,0.0058,0.0323,0.0114,-8.0747
2015-09-30,-4.586630,-0.7025,-0.0067,0.3749,-0.6345,-0.0271,-0.0069,0.0145,-0.0047,-2.8601
2015-10-30,4.317233,0.5737,-0.0036,0.6545,2.7330,0.0186,-0.0037,0.0213,-0.0056,-1.1191
2015-11-30,1.105161,0.0670,0.0013,0.4682,0.1045,0.0038,0.0011,0.0263,0.0079,-3.2898
2015-12-31,10.363987,1.0761,0.0110,0.9975,9.6264,0.0298,0.0110,0.0276,0.0063,-2.1120
2016-01-29,-24.640451,-1.5023,-0.0064,0.9988,-0.8664,-0.0658,-0.0064,0.0437,-0.0110,-23.0145
2016-02-29,-4.373732,0.2476,0.0083,0.7375,0.4213,0.0082,0.0062,0.0245,0.0317,-4.2523
2016-03-31,5.815769,0.5612,0.0024,0.5124,1.9191,0.0246,0.0023,0.0224,0.0057,-1.2745
2016-04-29,2.162630,0.1724,0.0114,1.2046,0.3264,0.0042,0.0115,0.0290,0.0165,-2.9898
2016-05-31,-0.560361,-1.7970,-0.0118,-0.0714,-0.9008,0.1622,-0.0121,0.0064,-0.0158,-4.4151
2016-06-30,8.643381,0.3829,-0.0048,-0.7066,0.8757,-0.0048,-0.0052,0.0088,0.1239,-0.6389
2016-07-29,5.834723,0.5481,0.0068,0.4892,1.5843,0.0173,0.0067,0.0155,0.0091,-1.0355
2016-08-31,0.222692,0.6478,0.0013,0.1718,1.9770,0.0138,0.0011,0.0037,0.0020,-0.2111
2016-09-30,-1.558499,-0.4055,-0.0011,0.5848,-0.4503,-0.0069,-0.0012,0.0100,-0.0016,-2.0166
2016-10-31,0.223764,0.2560,-0.0149,1.5073,0.8842,0.0020,-0.0064,0.0119,0.0002,-0.8303
2016-11-30,0.892658,0.2636,-0.0010,0.2134,0.7756,0.0074,-0.0012,0.0060,-0.0037,-0.3237
2016-12-30,-0.874958,-0.1556,0.0039,0.4298,-0.2356,-0.0075,0.0038,0.0208,-0.0151,-2.1943
2017-01-26,0.242051,0.1723,-0.0023,1.1216,0.3594,0.0022,-0.0023,0.0141,-0.0789,-1.1317
2017-02-10,-0.321401,-3.8168,-0.0069,0.1168,-0.9833,-0.0578,-0.0072,0.0018,-0.0031,-1.2842
