2015-05-29,22.200000,0.8806,0.0454,0.9978,40.9008,0.0498,0.0564,0.0301,-0.2000,0.8644,-0.715074186
2015-06-30,5.090595,-0.0095,0.0226,0.8353,-0.0152,-0.0009,0.0830,0.0242,-13.4328,0.9672,-63.18493594
2015-07-31,6.967213,0.8437,0.0217,0.2609,74.9008,0.0773,0.0239,0.0188,-1.3136,0.5809,0.351287598
2015-08-31,3.831418,0.3345,0.0036,-0.0558,1.5537,-0.0925,0.0154,0.0188,-0.8410,0.3803,-8.851278812
2015-09-30,0.674663,0.1488,0.0057,0.4848,0.4183,0.0028,0.0091,0.0047,-0.8856,0.1593,43.47073479
2015-10-30,3.723008,0.2532,-0.0102,0.7876,0.5745,0.0112,0.0350,-0.0189,-3.0070,0.7641,0.451129337
2015-11-30,6.560923,0.5475,0.0141,0.4418,1.2984,0.0329,0.0265,0.0217,-2.1840,0.9372,4.848729095
2015-12-31,1.014885,0.3400,-0.0034,0.4403,0.6020,0.0108,0.0139,0.0046,-1.5333,0.8431,-23.67361152
2016-01-29,-5.835544,-1.0499,0.0023,0.2505,-0.7714,-0.0512,0.0122,-0.0026,-4.8895,0.7999,5.182982078
2016-02-29,-0.911002,-0.0261,0.0002,0.1348,-0.0324,-0.0008,0.0042,0.0036,-1.0497,0.8361,58.72601262
2016-03-31,0.985222,0.2182,-0.0004,0.0819,0.4163,0.0115,0.0043,0.0019,-0.4222,0.7511,46.28433085
2016-04-29,-0.280112,-0.2602,-0.0001,0.3243,-0.3373,-0.0063,0.0078,0.0011,-1.1111,0.9838,33.29320129
