2014-01-30,-1.971935,0.1918,0.0127,0.8241,0.3453,0.0081,0.0350,0.0382,-6.4180,0.8928,7.411011643
2014-02-28,-9.144499,-0.6963,-0.0165,0.7348,-0.6266,-0.0258,0.0273,-0.0026,-7.1046,0.8732,-4.389699136
2014-03-31,-7.405707,-0.6903,-0.0066,-0.1734,-0.6609,0.0384,0.0097,-0.0036,-6.9181,0.3315,-6.931478465
2014-04-30,-1.047120,-0.1003,-0.0054,1.1971,-0.1482,-0.0031,0.0373,0.0000,-6.7425,0.9281,6.554932274
2014-05-30,1.927447,0.1851,0.0048,2.4326,0.2832,0.0015,0.0198,0.0145,-2.8135,0.8994,-15.74544097
2014-06-30,0.629459,-0.2511,-0.0053,1.5395,-0.3491,-0.0045,0.0278,-0.0099,-4.4214,0.9670,-5.25587454
2014-07-31,9.201051,0.5785,0.0030,1.5206,2.5042,0.0141,0.0371,0.0019,-2.0517,0.9719,11.64808221
2014-10-31,2.017510,0.3407,0.0046,0.8516,1.0221,0.0105,0.0262,0.0051,-1.9452,0.9664,-3.045817718
2014-11-28,8.630116,0.2990,-0.0047,0.4964,0.7550,0.0177,0.0294,-0.0117,-2.7740,0.6222,14.19839972
2014-12-31,11.463325,0.2977,-0.0229,0.6944,0.9225,0.0174,0.0407,0.0470,-3.1062,0.5447,11.48727168
2015-01-30,4.203691,0.0501,0.0074,0.7548,0.0917,0.0020,0.0307,0.0112,-4.4141,0.6852,-46.18103979
