2015-04-30,3.548226,0.5445,0.0429,-0.8428,19.5138,-0.0103,0.0160,0.1045,-0.0200,0.8690,9.655208467
2015-05-29,19.499854,0.7875,0.0376,1.0473,5.4656,0.0402,0.0535,0.0542,-1.4865,0.9686,-0.856123593
2015-06-30,-7.394598,-0.1843,0.0114,1.2122,-0.2739,-0.0185,0.1215,-0.0241,-20.4161,0.9520,-2.454119558
2015-07-31,4.908412,0.1418,0.0147,-0.1391,0.2570,-0.1074,0.1053,0.1202,-10.5794,0.1174,0.511203458
2015-09-30,-15.345171,-0.3090,-0.0321,0.1320,-0.3904,-0.2540,0.1085,-0.0160,-11.8786,0.9268,2.508806747
2015-10-30,11.773446,0.4593,-0.0357,3.6738,2.0171,0.0148,0.1184,-0.0485,-7.2527,0.9724,0.107571473
2015-11-30,13.569875,0.5473,0.0424,-0.1361,1.3210,-0.3079,0.0766,0.0250,-6.1228,0.1433,1.608648074
2015-12-31,-6.613394,-0.2432,-0.0564,2.3369,-0.2556,-0.0067,0.0647,-0.0515,-1.1466,0.9956,3.632929169
2016-01-29,-15.973122,-1.3218,-0.0569,-0.1779,-0.6690,0.2369,0.0319,-0.0813,-15.4183,0.2195,1.64362063
2016-02-29,8.454313,0.5598,0.0318,1.5811,1.9910,0.0151,0.0426,0.0250,-2.0235,0.9828,-2.450452091
2016-03-31,10.218723,0.6314,0.0137,0.5236,5.6452,0.0459,0.0381,0.0244,-0.7390,0.6051,6.726780588
2016-04-29,2.024131,0.3551,0.0051,0.2644,0.9762,0.0131,0.0097,0.0059,-0.9299,0.7149,-12.60833572
2016-05-31,3.913515,-0.1109,0.0153,2.2495,-0.1751,-0.0009,0.0186,0.0193,-3.0657,0.8158,-5.696050421
