2013/9/30,2.02,0.4821,0.0052,0.0191,1.9007,0.0099,0.012,-0.441
2013/10/31,-0.275591,-0.0968,0.0008,0.5486,-0.137,0.013,0.0036,-2.0021
2013/11/29,1.06593,0.6385,0.0035,-0.0378,4.0519,0.0043,0.0338,-0.0788
2013/12/31,-1.684729,-0.3823,-0.0001,0.4482,-0.4676,0.0184,-0.0008,-4.2969
2014/1/30,-2.374987,-0.4595,-0.0073,0.8255,-0.5386,0.0291,-0.0141,-5.6745
2014/2/28,2.834385,0.2082,0.0068,0.649,0.5715,0.0216,0.0005,-2.0688
2014/3/31,-1.481261,-0.0664,0.0017,0.7994,-0.1181,0.0203,-0.0119,-1.9297
2014/4/30,-1.574168,-0.3569,-0.004,0.0085,-0.4349,0.0126,-0.0074,-1.6139
2014/5/30,4.8898,0.374,0.0124,1.748,2.5255,0.0305,0.0185,-0.9535
2014/6/30,5.516456,-0.0568,0,1.2635,-0.0812,0.0259,0.0194,-3.4747
2014/7/31,-2.030407,-0.2962,-0.0124,0.5785,-0.3627,0.0192,-0.0096,-4.1638
2014/8/29,2.422907,0.7218,0.0028,0.2644,5.7313,0.0034,0.0023,-0.0293
2014/9/30,10.036158,0.5136,0.027,-0.2915,40.5486,0.0456,0.0566,-0.0586
2014/10/31,7.282416,0.5116,0.0144,0.5506,1.235,0.0332,0.0231,-2.6609
2014/11/28,19.863014,0.3639,0.0641,-0.962,2.5997,0.0999,0.071,-3.7748
2014/12/31,3.192401,-0.5616,-0.0065,-0.0375,-0.5441,0.016,0.0337,-3.3214
2015/1/30,53.261914,0.5006,0.1036,1.8528,4.1133,0.1796,0.2321,-5.3646
2015/3/31,27.133412,0.8286,0.0154,1.6025,2.8475,0.0692,0.0241,-3.9017
2015/4/30,15.993939,0.3933,0.3194,-6.8367,1.0468,0.1152,0.1969,-7.9454
2015/6/30,4.306436,-0.0249,0.0101,0.4052,-0.0454,0.0591,-0.0093,-8.6901
2015/7/31,1.263506,-1.7561,-0.0004,-0.0022,-0.8969,0.0004,-0.0009,-0.1429
2015/8/31,-0.050207,-0.6923,0,0.0036,-0.6438,0.0006,-0.0006,-0.1104
2015/9/30,-3.026498,-0.7499,-0.0064,0.1513,-0.6546,0.0107,-0.0075,-3.0094
2015/10/30,0.764051,0.638,0,0.076,8.7282,0.0025,-0.0006,-0.0129
2015/11/30,-1.262049,-0.2984,-0.0035,0.1762,-0.3477,0.0116,0.0019,-1.89
2015/12/31,0.00781,0.2543,0.0009,0.0257,0.4834,0.0045,-0.0002,-0.5617
2016/1/29,-14.671015,-0.8662,-0.0349,0.0564,-0.7075,0.0445,-0.0213,-14.189
2016/2/29,-8.985062,0.0971,0.0017,0.307,0.1425,0.0109,0.0131,-1.2513
2016/3/31,0.630582,0.0735,0.0006,0.0478,0.1271,0.0175,0.0058,-0.4706
2016/4/29,-0.104938,-0.1156,0.0015,0.5404,-0.162,0.0134,0.005,-1.8592
2016/5/31,-1.900444,-0.993,-0.0002,0.6215,-0.7536,0.0052,-0.0014,-1.9299
2016/6/30,1.260903,0.778,0.0049,0.2119,8.0724,0.0026,0.0428,-0.3434
2016/7/29,0.03929,-0.3306,-0.0012,0.0641,-0.3674,0.0037,-0.0025,-0.6334
2016/8/31,1.122752,1.0536,0.0052,-0.1052,13.2511,0.0039,0.0046,-0.0331
2016/9/30,1.79902,-0.0285,0.0027,0.589,-0.0449,0.0123,-0.0023,-1.4031
2016/10/31,0.094885,0.2784,-0.0157,1.6272,0.9193,0.0125,-0.0107,-0.73
2016/11/30,0.08905,-0.0136,0.0037,-0.2647,-0.0215,0.0047,0.0028,-0.5509
2016/12/30,-0.166461,0.4117,0.0026,0.0599,0.9275,0.0033,0.0047,-0.3144
2017/1/26,-2.967179,-0.4712,-0.0219,2.2793,-0.5055,0.0254,-0.0534,-4.073
