2014-01-30,-1.203762,0.0918,0.0099,0.8533,0.1500,0.0043,0.0396,0.0431,-6.1829,0.8375,10.76939667
2014-02-28,-7.665811,-0.5691,-0.0147,0.7249,-0.5495,-0.0237,0.0302,0.0043,-6.7017,0.7919,-4.841862003
2014-03-31,-8.219615,-0.6107,-0.0078,-0.1077,-0.6265,0.0743,0.0131,0.0003,-4.0358,0.1211,-5.375346693
2014-04-30,-2.501572,-0.2178,-0.0090,1.1288,-0.2883,-0.0067,0.0346,-0.0031,-7.0025,0.9687,3.472401186
2014-05-30,2.098003,0.1926,0.0052,2.5275,0.2975,0.0016,0.0207,0.0157,-2.5944,0.9407,-14.57414155
2014-06-30,0.925662,-0.2698,-0.0036,1.0250,-0.3623,-0.0048,0.0184,-0.0057,-2.9336,0.9774,-20.55765957
2014-07-31,13.270787,0.6706,0.0061,1.3578,3.5881,0.0166,0.0335,0.0051,-1.5380,0.9558,7.539008126
2014-08-29,3.004180,-0.1117,-0.0019,0.5517,-0.1483,-0.0036,0.0175,-0.0133,-2.5536,0.2361,-43.75083854
2014-09-30,2.046654,0.2300,-0.0046,1.1015,0.7013,0.0057,0.0272,-0.0025,-2.7441,0.9818,14.12130038
2014-10-31,1.678184,0.3246,0.0034,0.5427,1.4342,0.0110,0.0184,-0.0049,-0.8658,0.9406,-4.450434965
2014-11-28,7.140616,0.2827,-0.0015,0.3681,0.6840,0.0227,0.0295,-0.0093,-2.3367,0.4393,14.93800581
2014-12-31,10.903464,0.3859,-0.0105,0.4536,1.2421,0.0268,0.0315,0.0386,-2.5815,0.3904,10.95417629
2015-01-30,3.067416,-0.0854,0.0032,0.6701,-0.1302,-0.0032,0.0250,0.0049,-4.3748,0.7325,59.28526617
2015-03-31,6.264564,0.8123,0.0042,0.4295,3.7927,0.0352,0.0186,0.0035,-0.7478,0.9556,25.7730188
2015-04-30,8.918754,1.0395,-0.0288,1.3750,16.4725,0.0187,0.0248,-0.1049,-0.6362,0.9182,3.759272513
2015-05-29,3.020712,0.2031,0.0051,0.7184,0.4055,0.0112,0.0396,0.0063,-3.8512,0.9286,-4.602356989
2015-06-30,8.698043,0.2082,0.0218,0.4411,0.4406,0.0210,0.0445,0.0174,-4.0829,0.9448,2.888237976
2015-07-31,-2.221256,-0.6425,-0.0032,-0.0546,-0.5958,0.0608,0.0052,0.0004,-5.1646,0.4877,-0.485842013
2015-11-30,-6.678281,-0.6116,-0.0214,0.0231,-0.5769,-0.9383,0.0354,-0.0401,-8.1955,0.0222,-4.452521553
2015-12-31,1.066005,0.3363,-0.0040,0.5997,0.9339,0.0119,0.0212,-0.0029,-2.3882,0.7254,39.21304801
2016-01-29,-13.107782,-3.0294,-0.0188,0.1954,-0.9615,-0.1568,0.0101,-0.0193,-11.4338,0.7602,2.216420452
2016-02-29,-8.084414,-0.4757,-0.0088,0.3884,-0.4186,-0.0177,0.0144,0.0066,-5.4794,0.7008,5.185239978
2016-03-31,4.276463,0.4029,-0.0006,0.4281,1.0423,0.0184,0.0195,-0.0155,-1.4591,0.7746,10.29557736
2016-04-29,3.096460,0.1172,0.0045,0.4616,0.2467,0.0040,0.0156,-0.0061,-1.4220,0.6067,-11.91699399
2016-05-31,0.094123,-0.4595,-0.0077,-0.4992,-0.4951,0.0083,0.0090,-0.0045,-1.5515,0.5366,-73.45087597
