2013-09-30,2.020000,0.4821,0.0052,0.0191,1.9007,0.2483,0.0046,0.0099,0.0120,-0.4410
2013-10-31,-0.275591,-0.0968,0.0008,0.5486,-0.1370,-0.0023,0.0006,0.0130,0.0036,-2.0021
2013-11-29,1.065930,0.6385,0.0035,-0.0378,4.0519,-0.0728,0.0029,0.0043,0.0338,-0.0788
2013-12-31,-1.684729,-0.3823,-0.0001,0.4482,-0.4676,-0.0157,-0.0004,0.0184,-0.0008,-4.2969
2014-01-30,-2.374987,-0.4595,-0.0073,0.8255,-0.5386,-0.0162,-0.0074,0.0291,-0.0141,-5.6745
2014-02-28,2.834385,0.2082,0.0068,0.6490,0.5715,0.0069,0.0066,0.0216,0.0005,-2.0688
2014-03-31,-1.481261,-0.0664,0.0017,0.7994,-0.1181,-0.0017,0.0016,0.0203,-0.0119,-1.9297
2014-04-30,-1.574168,-0.3569,-0.0040,0.0085,-0.4349,-0.5318,-0.0045,0.0126,-0.0074,-1.6139
2014-05-30,4.889800,0.3740,0.0124,1.7480,2.5255,0.0065,0.0128,0.0305,0.0185,-0.9535
2014-06-30,5.516456,-0.0568,0.0000,1.2635,-0.0812,-0.0012,0.0002,0.0259,0.0194,-3.4747
2014-07-31,-2.030407,-0.2962,-0.0124,0.5785,-0.3627,-0.0098,-0.0126,0.0192,-0.0096,-4.1638
2014-08-29,2.422907,0.7218,0.0028,0.2644,5.7313,0.0094,0.0024,0.0034,0.0023,-0.0293
2014-09-30,10.036158,0.5136,0.0270,-0.2915,40.5486,-0.0803,0.0263,0.0456,0.0566,-0.0586
2014-10-31,7.282416,0.5116,0.0144,0.5506,1.2350,0.0309,0.0141,0.0332,0.0231,-2.6609
2014-11-28,19.863014,0.3639,0.0641,-0.9620,2.5997,-0.0378,0.0631,0.0999,0.0710,-3.7748
2014-12-31,3.192401,-0.5616,-0.0065,-0.0375,-0.5441,0.2390,-0.0071,0.0160,0.0337,-3.3214
2015-01-30,53.261914,0.5006,0.1036,1.8528,4.1133,0.0485,0.1041,0.1796,0.2321,-5.3646
2015-03-31,27.133412,0.8286,0.0154,1.6025,2.8475,0.0358,0.0157,0.0692,0.0241,-3.9017
2015-04-30,15.993939,0.3933,0.3194,-6.8367,1.0468,-0.0066,0.3157,0.1152,0.1969,-7.9454
2015-06-30,4.306436,-0.0249,0.0101,0.4052,-0.0454,-0.0036,0.0098,0.0591,-0.0093,-8.6901
2015-07-31,1.263506,-1.7561,-0.0004,-0.0022,-0.8969,0.3332,-0.0007,0.0004,-0.0009,-0.1429
2015-08-31,-0.050207,-0.6923,0.0000,0.0036,-0.6438,-0.1236,-0.0003,0.0006,-0.0006,-0.1104
2015-09-30,-3.026498,-0.7499,-0.0064,0.1513,-0.6546,-0.0530,-0.0067,0.0107,-0.0075,-3.0094
2015-10-30,0.764051,0.6380,0.0000,0.0760,8.7282,0.0213,-0.0002,0.0025,-0.0006,-0.0129
2015-11-30,-1.262049,-0.2984,-0.0035,0.1762,-0.3477,-0.0197,-0.0037,0.0116,0.0019,-1.8900
2015-12-31,0.007810,0.2543,0.0009,0.0257,0.4834,0.0444,0.0007,0.0045,-0.0002,-0.5617
2016-01-29,-14.671015,-0.8662,-0.0349,0.0564,-0.7075,-0.6832,-0.0352,0.0445,-0.0213,-14.1890
2016-02-29,-8.985062,0.0971,0.0017,0.3070,0.1425,0.0035,0.0011,0.0109,0.0131,-1.2513
2016-03-31,0.630582,0.0735,0.0006,0.0478,0.1271,0.0269,0.0003,0.0175,0.0058,-0.4706
2016-04-29,-0.104938,-0.1156,0.0015,0.5404,-0.1620,-0.0029,0.0014,0.0134,0.0050,-1.8592
2016-05-31,-1.900444,-0.9930,-0.0002,0.6215,-0.7536,-0.0083,-0.0003,0.0052,-0.0014,-1.9299
2016-06-30,1.260903,0.7780,0.0049,0.2119,8.0724,0.0096,0.0046,0.0026,0.0428,-0.3434
2016-07-29,0.039290,-0.3306,-0.0012,0.0641,-0.3674,-0.0191,-0.0015,0.0037,-0.0025,-0.6334
2016-08-31,1.122752,1.0536,0.0052,-0.1052,13.2511,-0.0389,0.0049,0.0039,0.0046,-0.0331
2016-09-30,1.799020,-0.0285,0.0027,0.5890,-0.0449,-0.0006,0.0025,0.0123,-0.0023,-1.4031
2016-10-31,0.094885,0.2784,-0.0157,1.6272,0.9193,0.0021,-0.0068,0.0125,-0.0107,-0.7300
2016-11-30,0.089050,-0.0136,0.0037,-0.2647,-0.0215,0.0002,0.0034,0.0047,0.0028,-0.5509
2016-12-30,-0.166461,0.4117,0.0026,0.0599,0.9275,0.0226,0.0023,0.0033,0.0047,-0.3144
2017-01-26,-2.967179,-0.4712,-0.0219,2.2793,-0.5055,-0.0053,-0.0216,0.0254,-0.0534,-4.0730
