2014/01/30,8.8048,0.54892,0.15757,1.3166,-2.4402,5.7006,0.3,6.9,3.82,8.69,-2.69,0.033092,0.04171,-16.0821
2014/02/28,2.2009,0.80817,0.12863,2.4682,-2.7097,3.3893,0.57,3.4,-0.5,-0.2,-0.01,0.038606,0.032253,-33.4538
2014/03/31,-12.2587,1.9787,0.26039,-0.40823,-1.5178,2.0038,0.39,-0.7,-8.11,-6.98,4.19,0.04174,-0.034709,72.6075
2014/04/30,2.2524,0.67678,0.43706,2.3633,0.81492,0.47792,-1.09,-0.01,-0.22,-0.66,-1.14,0.039231,0.017696,-22.7662
2014/05/30,4.319,0.14655,0.52163,0.98316,-0.93278,2.1508,-0.14,2.3,-2.87,2.71,0.94,0.0087731,0.017844,-220.8938
2014/06/30,4.1418,0.41041,0.45717,0.5985,-0.49122,4.1573,0.45,3.36,-1.34,2.32,-1.6,0.032483,0.020166,-57.3968
2014/07/31,7.7158,2.5216,0.18872,3.2572,-1.3584,3.535,2.74,0.52,-4.35,-1.12,6.66,0.017437,0.014073,3.0178
2014/08/29,3.5594,0.40909,0.27708,-1.1002,-1.1396,7.6241,-1.77,4.89,-0.56,1.77,5,0.033187,0.024442,-277.1661
2014/09/30,1.3537,1.3241,0.46667,-3.6599,-3.2215,11.0893,-1.09,8.53,5.66,4.35,-2.21,0.038101,0.005247,-44.8289
2014/10/31,1.4677,2.0626,0.73135,2.4512,-0.16954,6.3247,1.01,0.15,0.56,-0.17,-0.06,0.031316,-0.013109,16.53
2014/11/28,5.8522,2.4953,0.61233,1.5216,0.34604,8.9862,3.64,-0.64,-3.66,-5.76,-5.82,0.031769,0.0043176,28.036
2014/12/31,9.9393,4.923,0.49711,3.7577,5.2361,5.2374,14.83,-17.31,14.85,6.8,-14.48,0.019742,-0.062268,-15.0555
2015/01/30,1.8166,0.67324,0.15486,0.86184,-3.8136,6.2945,-6.89,2.3,-13.6,-9.78,11.06,0.032518,-0.0080987,24.363
2015/02/27,-2.7671,0.82207,-0.48482,1.4426,-2.1723,5.8537,-3.4,2.55,-4.64,0.38,-6.56,0.056169,0.016626,0
2015/03/31,23.3908,1.6517,-0.25821,0.56248,-3.7364,11.7602,-2.33,8.16,-6.64,6.42,-6.34,0.047792,0.10148,-78.5133
2015/04/30,22.9157,-0.20578,1.5068,-2.2695,0.49416,12.3574,3.01,-0.29,8.4,6.49,-0.47,0.031436,0.072674,-26.6667
2015/05/29,36.5959,1.2565,-0.87595,-2.7832,-10.2101,8.5879,-15.82,19.15,10.36,3.12,4.19,0.054775,0.05775,3.2363
2015/06/30,-19.4186,6.5294,0.55205,1.5723,-5.3713,-1.8864,8.19,-4.01,-14.15,-9.33,19.98,0.085864,-0.010943,0.31614
2015/07/31,-13.7404,5.1244,-0.21253,5.0773,-1.8975,-3.9878,-0.72,-6.38,-11.45,-7.44,5.86,0.051273,0.024766,-14.402
2015/08/31,-5.6163,0.46559,1.2632,2.9968,-0.71024,-4.9855,1.59,0.72,-4.45,-7.67,13.24,0.060764,0.036224,-7.4749
2015/09/30,0.012058,0.99328,-1.0971,2.0961,-0.51609,-1.6443,-3.88,2.16,-2.54,-0.86,8.46,0.0086852,0.0010824,-24.8337
2015/10/30,10.4449,2.1212,-0.09357,0.62805,-2.7626,5.9638,-6.67,9.65,-19.45,8.33,3.31,0.015077,0.021504,12.8556
2015/11/30,20.7091,2.9974,0.099227,-1.3309,-3.4521,9.3125,-3.18,11.05,0.26,0.28,-2.9,0.058586,0.058852,-6.8432
2015/12/31,0.017802,2.7157,-0.68873,-2.9395,-1.6102,7.3088,-1.98,6.37,-20.79,-3.6,8.35,0.060375,-0.064931,83.4584
2016/01/29,-15.3829,1.2525,0.75023,2.7881,0.88834,-3.9779,3.79,-4.82,-12.48,-4,4.57,0.057734,0.0014405,-20.7808
2016/02/29,-4.927,0.3295,0.49012,1.8135,-0.96895,-2.4937,1.17,0.13,1.13,-1.71,0.78,0.025199,0.008649,-20.9398
2016/03/31,-1.9648,2.3301,-0.35717,1.1866,-1.1445,1.9982,-4.79,5.65,-13.12,3.28,8.36,0.037879,0.016174,-20.1005
2016/04/29,-2.4071,1.0997,0.39403,-0.93442,-0.34273,3.0066,-0.15,3.42,0.5,-0.53,2.22,0.037548,0.018325,-48.7523
2016/05/31,-2.0764,0.81536,-0.20432,2.6968,0.40525,0.82935,-0.79,-2.29,-0.68,-0.65,1.3,0.016671,0.0044127,-149.1632
2016/06/30,4.0299,1.0688,-0.20718,1.3978,-1.2076,2.9822,-2.9,4.51,3.49,1.64,-3.56,0.012088,-0.02872,160
2016/07/29,-2.9423,2.7711,0.13514,-3.3229,-0.35034,5.5305,5.36,-1.69,-3.19,-2.26,5.87,0.020883,0.0059492,-55.2096
2016/08/31,1.128,0.36672,0.016155,-0.47433,-0.52098,3.4976,0.61,2.99,-1.68,1.8,1.56,0.0076837,0.0016933,-5.5567
2016/09/30,-1.8461,0.64923,0.1754,-0.34762,0.17733,2.8834,0.12,3.62,0.61,0.13,-1.06,0.021429,0.0041799,-7.1263
2016/10/31,4.4044,0.22038,0.05314,-0.019908,-0.089383,2.9483,1.18,1.89,-1.07,1.58,1.64,0.008051,-0.01099,-146.9667
2016/11/30,1.6699,0.7787,0.21941,-0.42296,0.4529,4.8771,3.27,0.16,3.14,0.52,-1.52,0.0053953,0.003061,26.2096
2016/12/30,-6.5049,0.44032,0.18873,1.6676,-0.17527,-0.46058,1.89,2.57,2.2,0.22,0.3,0.014841,-0.011765,-44.7097
