2014/01/30,-3.2483,0.54892,0.15757,1.3166,-2.4402,5.7006,0.3,6.9,3.82,8.69,-2.69,0.020226,0.0028588,-3.4137
2014/02/28,-1.1799,0.80817,0.12863,2.4682,-2.7097,3.3893,0.57,3.4,-0.5,-0.2,-0.01,0.01932,-0.002052,3.0465
2014/03/31,0.48272,1.9787,0.26039,-0.40823,-1.5178,2.0038,0.39,-0.7,-8.11,-6.98,4.19,0.012229,-0.00095398,24.3168
2014/04/30,0.043611,0.67678,0.43706,2.3633,0.81492,0.47792,-1.09,-0.01,-0.22,-0.66,-1.14,0.027388,-0.0034108,6.3073
2014/05/30,2.1437,0.14655,0.52163,0.98316,-0.93278,2.1508,-0.14,2.3,-2.87,2.71,0.94,0.0028926,0.0074973,-86.9233
2014/06/30,1.9017,0.41041,0.45717,0.5985,-0.49122,4.1573,0.45,3.36,-1.34,2.32,-1.6,0.010808,0.0034964,0.67006
2014/07/31,10.0085,2.5216,0.18872,3.2572,-1.3584,3.535,2.74,0.52,-4.35,-1.12,6.66,0.021635,0.0044891,0.10055
2014/08/29,0.12596,0.40909,0.27708,-1.1002,-1.1396,7.6241,-1.77,4.89,-0.56,1.77,5,0.022109,-0.0056946,72.1073
2014/09/30,4.0874,1.3241,0.46667,-3.6599,-3.2215,11.0893,-1.09,8.53,5.66,4.35,-2.21,0.027275,-0.0059837,14.4077
2014/10/31,3.7075,2.0626,0.73135,2.4512,-0.16954,6.3247,1.01,0.15,0.56,-0.17,-0.06,0.019189,-0.0031665,15.076
2014/11/28,20.5929,2.4953,0.61233,1.5216,0.34604,8.9862,3.64,-0.64,-3.66,-5.76,-5.82,0.061888,-0.00015162,7.5813
2014/12/31,41.8705,4.923,0.49711,3.7577,5.2361,5.2374,14.83,-17.31,14.85,6.8,-14.48,0.040411,0.054203,8.5894
2015/01/30,1.4137,0.67324,0.15486,0.86184,-3.8136,6.2945,-6.89,2.3,-13.6,-9.78,11.06,0.038329,0.0038454,9.5799
2015/02/27,0.13474,0.82207,-0.48482,1.4426,-2.1723,5.8537,-3.4,2.55,-4.64,0.38,-6.56,0.023923,-0.005835,1.6748
2015/03/31,10.0341,1.6517,-0.25821,0.56248,-3.7364,11.7602,-2.33,8.16,-6.64,6.42,-6.34,0.052918,-0.019881,7.2295
2015/04/30,4.0544,-0.20578,1.5068,-2.2695,0.49416,12.3574,3.01,-0.29,8.4,6.49,-0.47,0.041388,-0.35895,-240.241
2015/05/29,-0.9405,1.2565,-0.87595,-2.7832,-10.2101,8.5879,-15.82,19.15,10.36,3.12,4.19,0.044112,-0.030007,16.8854
2015/06/30,-2.2529,6.5294,0.55205,1.5723,-5.3713,-1.8864,8.19,-4.01,-14.15,-9.33,19.98,0.086586,0.019856,-0.78059
2015/07/31,0.24263,5.1244,-0.21253,5.0773,-1.8975,-3.9878,-0.72,-6.38,-11.45,-7.44,5.86,0.01317,0.0039206,-1.0874
2015/08/31,1.9161,0.46559,1.2632,2.9968,-0.71024,-4.9855,1.59,0.72,-4.45,-7.67,13.24,0.0077754,0.010678,-2.4413
