2014/01/30,-2.2941,0.54892,0.15757,1.3166,-2.4402,5.7006,0.3,6.9,3.82,8.69,-2.69,0.047471,-0.010088,22.953
2014/02/28,-2.8605,0.80817,0.12863,2.4682,-2.7097,3.3893,0.57,3.4,-0.5,-0.2,-0.01,0.0063333,-0.0048251,4.483
2014/03/31,-1.2258,1.9787,0.26039,-0.40823,-1.5178,2.0038,0.39,-0.7,-8.11,-6.98,4.19,0.00075189,-0.0043866,0.67297
2014/04/30,-2.361,0.67678,0.43706,2.3633,0.81492,0.47792,-1.09,-0.01,-0.22,-0.66,-1.14,0.017459,0.00095617,-11.6318
2014/05/30,-6.3139,0.14655,0.52163,0.98316,-0.93278,2.1508,-0.14,2.3,-2.87,2.71,0.94,0.016758,-0.0040874,-82.0828
2014/06/30,0.47614,0.41041,0.45717,0.5985,-0.49122,4.1573,0.45,3.36,-1.34,2.32,-1.6,0.00020131,-0.00011631,-1.084
2014/07/31,14.5911,2.5216,0.18872,3.2572,-1.3584,3.535,2.74,0.52,-4.35,-1.12,6.66,0.03336,0.02019,36.465
2014/08/29,4.0777,0.40909,0.27708,-1.1002,-1.1396,7.6241,-1.77,4.89,-0.56,1.77,5,0.03352,0.032825,-375.913
2014/09/30,2.1847,1.3241,0.46667,-3.6599,-3.2215,11.0893,-1.09,8.53,5.66,4.35,-2.21,0.0376,0.031157,-159.7158
2014/10/31,5.5482,2.0626,0.73135,2.4512,-0.16954,6.3247,1.01,0.15,0.56,-0.17,-0.06,0.057064,-0.0018459,8.5698
2014/11/28,6.585,2.4953,0.61233,1.5216,0.34604,8.9862,3.64,-0.64,-3.66,-5.76,-5.82,0.013078,-0.011519,10.7216
2014/12/31,9.4989,4.923,0.49711,3.7577,5.2361,5.2374,14.83,-17.31,14.85,6.8,-14.48,0.034769,0.12712,36.0014
2015/01/30,21.3726,0.67324,0.15486,0.86184,-3.8136,6.2945,-6.89,2.3,-13.6,-9.78,11.06,0.024822,0.030071,-16.0832
2015/02/27,0.27869,0.82207,-0.48482,1.4426,-2.1723,5.8537,-3.4,2.55,-4.64,0.38,-6.56,0.00086875,0.00073318,1
